age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
36,140,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
42,326,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
41,483,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
55,259,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
30,227,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
57,673,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
45,576,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
51,180,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
39,90,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
47,505,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
27,245,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
34,186,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
57,208,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
43,623,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
49,180,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
39,496,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
38,118,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
49,102,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
58,342,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
43,225,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
50,185,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
31,276,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
43,87,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
43,744,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
30,262,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
27,271,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
51,141,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
37,198,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
46,150,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
35,241,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
47,196,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
46,149,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
40,264,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
26,246,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
32,309,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
45,140,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
34,175,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
47,136,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
42,1623,1,999,0,1.1,93.994,-36.4,4.857,5191.0,yes
57,50,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
57,101,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
38,144,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
57,238,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
28,354,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
60,451,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
48,159,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
47,170,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
40,243,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
51,141,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
48,112,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
54,262,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
40,53,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
44,134,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
42,204,4,999,0,1.1,93.994,-36.4,4.857,5191.0,no
52,678,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
31,182,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
32,162,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
44,177,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
39,27,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
57,699,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
52,358,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
42,1677,1,999,0,1.1,93.994,-36.4,4.857,5191.0,yes
42,529,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
43,310,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
31,47,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
29,379,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
57,30,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
44,472,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
59,113,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
39,114,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
57,116,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
41,448,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
37,264,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
38,169,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
42,145,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
49,288,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
54,381,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
36,176,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
32,215,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
35,278,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
45,188,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
56,174,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
34,226,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
41,111,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
41,157,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
36,46,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
32,49,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
31,374,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
38,349,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
35,325,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
53,233,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
51,531,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
56,153,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
33,80,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
33,198,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
51,568,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
39,918,1,999,0,1.1,93.994,-36.4,4.857,5191.0,yes
45,82,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
40,198,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
60,211,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
33,120,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
47,269,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
48,128,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
43,166,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
37,211,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
50,369,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
59,91,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
32,267,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
42,198,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
52,371,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
42,288,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
42,221,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
40,427,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
38,310,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
39,158,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
39,198,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
38,145,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
47,247,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
30,102,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
38,179,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
39,73,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
44,263,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
36,342,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
41,41,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
41,13,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
35,79,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
41,358,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
36,162,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
35,150,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
33,26,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
38,250,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
33,792,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
55,146,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
36,440,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
57,289,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
32,242,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
30,123,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
43,161,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
46,268,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
35,259,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
34,26,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
50,153,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
39,424,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
39,375,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
42,179,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
57,383,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
45,440,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
40,195,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
42,1297,3,999,0,1.1,93.994,-36.4,4.857,5191.0,yes
40,217,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
38,87,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
39,427,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
41,189,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
39,502,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
41,260,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
45,209,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
35,179,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
35,179,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
49,69,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
36,105,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
23,266,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
43,87,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
49,524,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
36,155,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
51,162,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
56,316,4,999,0,1.1,93.994,-36.4,4.857,5191.0,no
45,352,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
42,695,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
41,76,4,999,0,1.1,93.994,-36.4,4.857,5191.0,no
32,535,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
46,310,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
37,390,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
53,369,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
30,112,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
45,79,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
24,140,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
45,315,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
34,262,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
41,174,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
59,424,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
45,135,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
54,36,5,999,0,1.1,93.994,-36.4,4.857,5191.0,no
32,1906,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
33,219,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
32,135,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
34,147,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
46,407,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
57,402,4,999,0,1.1,93.994,-36.4,4.857,5191.0,no
42,209,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
48,92,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
58,208,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
34,193,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
32,65,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
48,284,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
47,285,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
31,231,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
32,278,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
32,389,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
36,158,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
53,78,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
37,258,5,999,0,1.1,93.994,-36.4,4.857,5191.0,no
50,87,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
46,147,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
41,635,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
43,289,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
51,170,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
38,802,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
41,381,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
39,218,4,999,0,1.1,93.994,-36.4,4.857,5191.0,no
52,57,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
37,304,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
41,241,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
46,230,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
47,79,4,999,0,1.1,93.994,-36.4,4.857,5191.0,no
35,262,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
38,392,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
30,201,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
46,145,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
30,252,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
35,329,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
58,328,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
40,191,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
34,116,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
30,246,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
38,532,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
55,293,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
55,416,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
45,37,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
36,132,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
32,530,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
35,175,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
55,90,5,999,0,1.1,93.994,-36.4,4.857,5191.0,no
49,524,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
29,29,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
34,311,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
54,412,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
36,211,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
30,312,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
33,392,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
37,191,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
36,284,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
33,328,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
32,100,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
32,226,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
50,507,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
39,333,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
51,128,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
33,322,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
33,202,4,999,0,1.1,93.994,-36.4,4.857,5191.0,no
56,92,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
39,205,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
33,739,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
59,273,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
42,339,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
43,262,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
35,308,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
46,467,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
27,245,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
47,160,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
31,189,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
32,477,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
54,65,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
56,191,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no
48,196,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
44,221,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
46,197,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
45,178,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
43,221,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
40,64,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
56,75,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
47,400,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
39,378,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
48,118,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
45,1597,2,999,0,1.1,93.994,-36.4,4.857,5191.0,yes
36,346,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
49,107,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
46,60,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
38,276,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
50,176,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
27,390,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
40,251,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
46,716,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
40,189,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
33,125,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
54,234,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
52,79,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
53,13,6,999,0,1.1,93.994,-36.4,4.857,5191.0,no
49,296,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
42,114,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
49,283,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
40,109,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
59,132,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
51,144,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
57,121,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
38,95,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
52,31,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
26,112,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
35,161,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
51,87,4,999,0,1.1,93.994,-36.4,4.857,5191.0,no
43,593,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
42,99,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
60,198,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
36,285,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
57,190,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
35,172,5,999,0,1.1,93.994,-36.4,4.857,5191.0,no
30,178,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
43,174,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
40,631,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
45,152,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
56,176,5,999,0,1.1,93.994,-36.4,4.857,5191.0,no
46,32,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
41,1529,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
42,254,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
56,214,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
43,147,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
34,800,4,999,0,1.1,93.994,-36.4,4.857,5191.0,no
38,106,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
40,135,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
38,112,4,999,0,1.1,93.994,-36.4,4.857,5191.0,no
48,222,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
27,314,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
24,421,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
47,410,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
48,207,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
31,239,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
39,83,4,999,0,1.1,93.994,-36.4,4.857,5191.0,no
41,160,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
49,42,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
56,55,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
49,157,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
47,303,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
44,336,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
48,233,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
55,211,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
59,88,5,999,0,1.1,93.994,-36.4,4.857,5191.0,no
44,139,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
46,329,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
39,305,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
38,206,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
36,128,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
29,122,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
31,343,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
30,126,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
36,249,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
60,59,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
36,166,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
32,190,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no
39,216,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no
30,51,3,999,0,1.1,93.994,-36.4,4.856,5191.0,no
39,169,3,999,0,1.1,93.994,-36.4,4.856,5191.0,no
37,148,3,999,0,1.1,93.994,-36.4,4.856,5191.0,no
39,132,3,999,0,1.1,93.994,-36.4,4.856,5191.0,no
46,117,3,999,0,1.1,93.994,-36.4,4.856,5191.0,no
43,275,4,999,0,1.1,93.994,-36.4,4.856,5191.0,no
37,124,2,999,0,1.1,93.994,-36.4,4.856,5191.0,no
30,118,3,999,0,1.1,93.994,-36.4,4.856,5191.0,no
38,479,2,999,0,1.1,93.994,-36.4,4.856,5191.0,no
31,285,3,999,0,1.1,93.994,-36.4,4.856,5191.0,no
44,322,2,999,0,1.1,93.994,-36.4,4.856,5191.0,no
44,202,2,999,0,1.1,93.994,-36.4,4.856,5191.0,no
38,162,2,999,0,1.1,93.994,-36.4,4.856,5191.0,no
30,216,3,999,0,1.1,93.994,-36.4,4.856,5191.0,no
37,195,2,999,0,1.1,93.994,-36.4,4.856,5191.0,no
54,96,2,999,0,1.1,93.994,-36.4,4.856,5191.0,no
41,149,2,999,0,1.1,93.994,-36.4,4.856,5191.0,no
43,720,2,999,0,1.1,93.994,-36.4,4.856,5191.0,no
38,92,2,999,0,1.1,93.994,-36.4,4.856,5191.0,no
41,188,2,999,0,1.1,93.994,-36.4,4.856,5191.0,no
38,70,2,999,0,1.1,93.994,-36.4,4.856,5191.0,no
33,141,3,999,0,1.1,93.994,-36.4,4.856,5191.0,no
32,395,2,999,0,1.1,93.994,-36.4,4.856,5191.0,no
30,629,2,999,0,1.1,93.994,-36.4,4.856,5191.0,no
43,261,3,999,0,1.1,93.994,-36.4,4.856,5191.0,no
30,502,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no
36,446,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no
38,131,3,999,0,1.1,93.994,-36.4,4.856,5191.0,no
35,198,3,999,0,1.1,93.994,-36.4,4.856,5191.0,no
50,312,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no
38,275,6,999,0,1.1,93.994,-36.4,4.856,5191.0,no
58,120,2,999,0,1.1,93.994,-36.4,4.856,5191.0,no
50,333,4,999,0,1.1,93.994,-36.4,4.856,5191.0,no
33,113,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no
33,150,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no
44,91,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no
31,296,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no
40,128,3,999,0,1.1,93.994,-36.4,4.856,5191.0,no
28,298,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no
36,326,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no
44,292,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no
38,215,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no
33,97,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no
39,32,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no
47,162,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no
47,421,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no
35,268,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no
42,232,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no
36,152,3,999,0,1.1,93.994,-36.4,4.856,5191.0,no
35,104,2,999,0,1.1,93.994,-36.4,4.856,5191.0,no
36,852,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no
56,159,2,999,0,1.1,93.994,-36.4,4.856,5191.0,no
26,416,2,999,0,1.1,93.994,-36.4,4.856,5191.0,no
31,174,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no
57,139,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no
39,193,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no
43,294,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no
50,102,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no
52,124,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no
39,143,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no
44,231,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no
